Gene,FilterAUC
11720870_a_at,0.7366666666666667
11723474_a_at,0.7366666666666667
11719763_a_at,0.7366666666666667
11726056_a_at,0.7366666666666667
11720760_x_at,0.7366666666666667
11755267_x_at,0.7366666666666667
11722927_at,0.7366666666666667
11747351_a_at,0.7366666666666667
11741434_s_at,0.7366666666666667
11717053_a_at,0.7366666666666667
11726432_a_at,0.7366666666666667
11715497_a_at,0.7366666666666667
11730469_s_at,0.7366666666666667
11722807_a_at,0.7366666666666667
11727991_at,0.7366666666666667
11737894_a_at,0.7366666666666667
11746470_a_at,0.7366666666666667
11757279_a_at,0.7366666666666667
11729665_a_at,0.7366666666666667
11715468_at,0.7366666666666667
11719629_a_at,0.7366666666666667
11733716_x_at,0.7366666666666667
11757474_x_at,0.7366666666666667
11739929_a_at,0.7366666666666667
11756452_a_at,0.7366666666666667
11747524_a_at,0.7366666666666667
11720550_a_at,0.7366666666666667
11757995_s_at,0.7366666666666667
11744122_s_at,0.7366666666666667
11722857_a_at,0.7366666666666667
11757151_s_at,0.7366666666666667
11734201_s_at,0.7366666666666667
11715408_x_at,0.7366666666666667
11755239_a_at,0.7366666666666667
11748482_a_at,0.7366666666666667
11725760_at,0.7366666666666667
11764053_a_at,0.7366666666666667
11715580_a_at,0.7366666666666667
11747422_a_at,0.7366666666666667
11721251_at,0.7366666666666667
11735716_x_at,0.7366666666666667
11747443_a_at,0.7366666666666667
11756306_a_at,0.7366666666666667
11727832_s_at,0.7366666666666667
11724345_at,0.7366666666666667
11726487_at,0.7366666666666667
11721233_a_at,0.7366666666666667
11730509_s_at,0.7366666666666667
11739747_a_at,0.7366666666666667
11729389_a_at,0.7366666666666667
11757414_x_at,0.7366666666666667
11743757_a_at,0.7366666666666667
11716189_x_at,0.7366666666666667
11750164_a_at,0.7366666666666667
11755564_x_at,0.7366666666666667
11727886_a_at,0.7366666666666667
11759150_at,0.7366666666666667
11739610_a_at,0.7366666666666667
11729614_x_at,0.7366666666666667
11743734_a_at,0.7366666666666667
11717733_s_at,0.7366666666666667
11764021_x_at,0.7366666666666667
11743699_a_at,0.7366666666666667
11734335_a_at,0.7366666666666667
11740201_x_at,0.7366666666666667
11745503_x_at,0.7366666666666667
11758384_s_at,0.7366666666666667
11726616_a_at,0.7366666666666667
11722540_a_at,0.7366666666666667
11764013_at,0.7366666666666667
11746670_a_at,0.7366666666666667
11743545_a_at,0.7366666666666667
11728273_a_at,0.7366666666666667
11743524_a_at,0.7366666666666667
11757518_a_at,0.7366666666666667
11749748_x_at,0.7366666666666667
11722009_a_at,0.7366666666666667
11737395_at,0.7366666666666667
11751605_a_at,0.7366666666666667
11754655_a_at,0.7366666666666667
11718275_x_at,0.7366666666666666
11721537_a_at,0.7366666666666666
11722354_at,0.7366666666666666
11721802_s_at,0.7366666666666666
11715865_a_at,0.7366666666666666
11729763_a_at,0.7366666666666666
11719418_x_at,0.7366666666666666
11717033_a_at,0.7366666666666666
11741913_s_at,0.7366666666666666
11755279_x_at,0.7366666666666666
11726287_a_at,0.7366666666666666
11752495_a_at,0.7366666666666666
11720213_x_at,0.7366666666666666
11737040_s_at,0.7366666666666666
11754006_a_at,0.7366666666666666
11761817_x_at,0.7366666666666666
11750714_a_at,0.7366666666666666
11719618_a_at,0.7366666666666666
11740420_s_at,0.7366666666666666
11725115_a_at,0.7366666666666666
11733091_a_at,0.7366666666666666
11761034_at,0.7366666666666666
11758080_s_at,0.7366666666666666
11749684_a_at,0.7366666666666666
11762134_at,0.7366666666666666
11760441_at,0.7366666666666666
11742759_a_at,0.7366666666666666
11734069_s_at,0.7366666666666666
11741069_a_at,0.7366666666666666
11720362_at,0.7366666666666666
11749123_a_at,0.7366666666666666
11718066_a_at,0.7366666666666666
11740865_at,0.7366666666666666
11745574_s_at,0.7366666666666666
11756063_x_at,0.7366666666666666
11731076_a_at,0.7366666666666666
11759766_at,0.7366666666666666
11723014_a_at,0.7366666666666666
11716339_a_at,0.7366666666666666
11741704_x_at,0.7366666666666666
11718546_s_at,0.7366666666666666
11754224_x_at,0.7366666666666666
11716190_a_at,0.7366666666666666
11717989_a_at,0.7366666666666666
11757895_s_at,0.7366666666666666
11749573_a_at,0.7366666666666666
11720497_at,0.7366666666666666
11731022_a_at,0.735
11739099_a_at,0.735
11732824_x_at,0.735
11758434_s_at,0.735
11728914_a_at,0.735
11757888_s_at,0.7333333333333334
11756127_a_at,0.7333333333333334
11757598_s_at,0.7333333333333334
11725271_a_at,0.7333333333333334
11747499_a_at,0.7333333333333334
11757347_s_at,0.7333333333333334
11755250_x_at,0.7333333333333334
11759555_s_at,0.7333333333333334
11730728_a_at,0.7333333333333334
11744531_x_at,0.7333333333333334
11732515_x_at,0.7333333333333334
11745069_a_at,0.7333333333333334
11757375_x_at,0.7333333333333334
11755785_a_at,0.7333333333333334
11741856_s_at,0.7333333333333334
11756144_s_at,0.7333333333333334
11758091_s_at,0.7333333333333334
11758286_s_at,0.7333333333333334
11726870_at,0.7333333333333334
11745903_a_at,0.7333333333333334
11723209_s_at,0.7333333333333334
11757405_a_at,0.7333333333333334
11725311_s_at,0.7333333333333334
11735739_a_at,0.7333333333333334
11753722_x_at,0.7333333333333334
11727709_s_at,0.7333333333333334
11729838_at,0.7333333333333334
11754726_a_at,0.7333333333333334
11759031_at,0.7333333333333334
11741768_a_at,0.7333333333333334
11736109_at,0.7333333333333334
11727843_a_at,0.7333333333333334
11746302_a_at,0.7333333333333334
11757435_x_at,0.7333333333333334
11739247_a_at,0.7333333333333334
11747331_a_at,0.7333333333333334
11733013_at,0.7333333333333334
11729802_at,0.7333333333333334
11745442_x_at,0.7333333333333334
11742926_at,0.7333333333333334
11744830_x_at,0.7333333333333334
11749978_a_at,0.7333333333333334
11736384_x_at,0.7333333333333334
11739057_a_at,0.7333333333333334
11723470_a_at,0.7333333333333334
11750932_a_at,0.7333333333333334
11734740_a_at,0.7333333333333334
11732453_s_at,0.7333333333333334
11747245_a_at,0.7333333333333334
11733145_at,0.7333333333333334
11723504_x_at,0.7333333333333334
11757659_x_at,0.7333333333333334
11754249_at,0.7333333333333334
11754834_x_at,0.7333333333333334
11742106_a_at,0.7333333333333334
11724823_s_at,0.7333333333333334
11754435_a_at,0.7333333333333334
11726338_a_at,0.7333333333333334
11729240_at,0.7333333333333334
11723529_x_at,0.7333333333333334
11756645_x_at,0.7333333333333334
11728405_s_at,0.7333333333333334
11744548_x_at,0.7333333333333334
11740445_a_at,0.7333333333333334
11743608_s_at,0.7333333333333334
11726392_at,0.7333333333333334
11751439_a_at,0.7333333333333334
11743354_a_at,0.7333333333333334
11741457_a_at,0.7333333333333334
11747233_a_at,0.7333333333333334
11759484_s_at,0.7333333333333334
11742697_a_at,0.7333333333333334
11747666_a_at,0.7333333333333334
11747303_x_at,0.7333333333333334
11728229_a_at,0.7333333333333334
11756106_a_at,0.7333333333333334
11756105_a_at,0.7333333333333334
11729066_a_at,0.7333333333333334
11742232_s_at,0.7333333333333334
11757865_a_at,0.7333333333333334
11744271_a_at,0.7333333333333334
11739005_at,0.7333333333333334
11758453_s_at,0.7333333333333334
11756229_s_at,0.7333333333333334
11730910_s_at,0.7333333333333334
11740045_a_at,0.7333333333333334
11731567_a_at,0.7333333333333334
11726422_at,0.7333333333333334
11723415_s_at,0.7333333333333334
11749374_a_at,0.7333333333333334
11726730_a_at,0.7333333333333334
11751982_s_at,0.7333333333333334
11726690_a_at,0.7333333333333334
11731619_x_at,0.7333333333333334
11744480_s_at,0.7333333333333334
11733781_a_at,0.7333333333333334
11745826_a_at,0.7333333333333334
11743792_a_at,0.7333333333333334
11745025_a_at,0.7333333333333334
11716581_a_at,0.7333333333333334
11722215_at,0.7333333333333334
11762091_x_at,0.7333333333333334
11715564_s_at,0.7333333333333334
11717012_s_at,0.7333333333333334
11720652_a_at,0.7333333333333334
11722457_a_at,0.7333333333333334
11715651_s_at,0.7333333333333334
11722820_at,0.7333333333333334
11718008_a_at,0.7333333333333334
11721885_s_at,0.7333333333333334
11717676_a_at,0.7333333333333334
11720257_a_at,0.7333333333333334
11720093_at,0.7333333333333334
11715697_a_at,0.7333333333333334
11720226_s_at,0.7333333333333334
11721059_a_at,0.7333333333333334
200041_PM_s_at,0.7333333333333334
11759619_at,0.7333333333333334
11760911_s_at,0.7333333333333334
11722277_s_at,0.7333333333333334
11719933_x_at,0.7333333333333334
11764153_at,0.7333333333333334
11716795_s_at,0.7333333333333334
11759783_a_at,0.7333333333333334
11721533_at,0.7333333333333334
11718862_at,0.7333333333333334
11721445_x_at,0.7333333333333334
11763230_at,0.7333333333333334
11718488_a_at,0.7333333333333334
11719157_x_at,0.7333333333333333
11717153_a_at,0.7333333333333333
11754206_a_at,0.7333333333333333
11745470_x_at,0.7333333333333333
11728734_at,0.7333333333333333
11751326_a_at,0.7333333333333333
11751047_a_at,0.7333333333333333
11744216_at,0.7333333333333333
11717023_a_at,0.7333333333333333
11718326_at,0.7333333333333333
11753355_a_at,0.7333333333333333
11735717_a_at,0.7333333333333333
11742678_s_at,0.7333333333333333
11740085_x_at,0.7333333333333333
11740156_a_at,0.7333333333333333
11722973_s_at,0.7333333333333333
11740261_a_at,0.7333333333333333
11745164_x_at,0.7333333333333333
11744823_s_at,0.7333333333333333
11735090_s_at,0.7333333333333333
11723340_at,0.7333333333333333
11757453_s_at,0.7333333333333333
11759574_a_at,0.7333333333333333
11741051_x_at,0.7333333333333333
11754302_a_at,0.7333333333333333
11755882_a_at,0.7333333333333333
11759602_a_at,0.7333333333333333
11715599_a_at,0.7333333333333333
11739103_a_at,0.7333333333333333
11758772_x_at,0.7333333333333333
11717463_x_at,0.7333333333333333
11743635_at,0.7333333333333333
11725038_s_at,0.7333333333333333
11743573_at,0.7333333333333333
11758451_s_at,0.7333333333333333
11724752_at,0.7333333333333333
11749281_a_at,0.7333333333333333
11749585_a_at,0.7333333333333333
11718709_a_at,0.7333333333333333
11719896_s_at,0.7333333333333333
11755083_a_at,0.7333333333333333
11743441_s_at,0.7333333333333333
11755138_s_at,0.7333333333333333
11754551_x_at,0.7333333333333333
11750257_a_at,0.7333333333333333
11744923_s_at,0.7333333333333333
11715498_a_at,0.7333333333333333
11754342_x_at,0.7333333333333333
11750693_a_at,0.7333333333333333
11724595_at,0.7333333333333333
11724429_s_at,0.7333333333333333
11750571_a_at,0.7333333333333333
11717242_a_at,0.7333333333333333
11721078_s_at,0.7333333333333333
11732275_at,0.7333333333333333
11742029_a_at,0.7333333333333333
11758143_s_at,0.7316666666666667
11749882_x_at,0.7316666666666667
11715267_s_at,0.7316666666666667
11744871_a_at,0.7316666666666667
11716232_at,0.7316666666666667
11761816_at,0.7316666666666667
11725242_at,0.7300000000000001
11745561_s_at,0.7300000000000001
11736883_x_at,0.7300000000000001
11741642_s_at,0.7300000000000001
11745354_x_at,0.7300000000000001
11756502_a_at,0.7300000000000001
11716025_a_at,0.7300000000000001
11726681_x_at,0.7300000000000001
11744723_a_at,0.7300000000000001
11717723_s_at,0.7300000000000001
11750051_x_at,0.7300000000000001
11739492_a_at,0.7300000000000001
11718161_at,0.7300000000000001
11727528_a_at,0.7300000000000001
11747448_x_at,0.7300000000000001
11749468_a_at,0.7300000000000001
11715325_at,0.73
11734051_a_at,0.73
11739049_at,0.73
11745521_x_at,0.73
11717114_a_at,0.73
11738628_a_at,0.73
11727580_x_at,0.73
11756410_a_at,0.73
11739654_at,0.73
11729314_a_at,0.73
11726579_a_at,0.73
11734054_a_at,0.73
11759688_s_at,0.73
11721702_a_at,0.73
11716168_s_at,0.73
11758584_s_at,0.73
11740851_a_at,0.73
11757897_x_at,0.73
11746739_a_at,0.73
11763777_at,0.73
11759970_x_at,0.73
11754039_x_at,0.73
11743931_x_at,0.73
11735864_a_at,0.73
11749228_a_at,0.73
11751615_a_at,0.73
11728723_x_at,0.73
11753415_x_at,0.73
11733872_x_at,0.73
11723712_x_at,0.73
11735691_a_at,0.73
11743267_at,0.73
11754434_a_at,0.73
11759352_a_at,0.73
11745747_x_at,0.73
11745520_s_at,0.73
11744671_x_at,0.73
11732386_at,0.73
11757287_x_at,0.73
11716945_s_at,0.73
11717276_s_at,0.73
11718889_x_at,0.73
11754135_a_at,0.73
11744797_s_at,0.73
11734734_s_at,0.73
11715389_x_at,0.73
11727066_a_at,0.73
11763965_s_at,0.73
11763272_at,0.73
11730855_a_at,0.73
11749361_a_at,0.73
11750421_a_at,0.73
11744207_a_at,0.73
11750413_x_at,0.73
11754503_a_at,0.73
11735361_x_at,0.73
11720891_a_at,0.73
11757519_x_at,0.73
11734214_a_at,0.73
11719711_a_at,0.73
11720254_a_at,0.73
11763255_x_at,0.73
11753275_a_at,0.73
11720710_a_at,0.73
11716924_s_at,0.73
11738278_x_at,0.73
11755040_a_at,0.73
11725584_at,0.73
11726680_s_at,0.73
11756476_s_at,0.73
11754798_s_at,0.73
11723555_at,0.73
11753219_a_at,0.73
11759612_at,0.73
11754482_a_at,0.73
11748175_x_at,0.73
11747215_x_at,0.73
11756486_a_at,0.73
11737612_a_at,0.73
11743756_at,0.73
11741446_s_at,0.73
11725970_x_at,0.73
11754932_x_at,0.73
11719101_at,0.73
11727823_x_at,0.73
11744084_s_at,0.73
11722388_at,0.73
11750749_a_at,0.73
11728320_a_at,0.73
11742824_a_at,0.73
11719779_x_at,0.73
11722379_at,0.73
11720146_a_at,0.73
11756226_a_at,0.73
11718233_a_at,0.73
11745397_a_at,0.73
11717237_s_at,0.73
11730262_a_at,0.73
11745855_s_at,0.73
11743338_at,0.73
11749156_x_at,0.73
11739410_x_at,0.73
11721110_s_at,0.73
11736448_a_at,0.73
11753939_x_at,0.73
11759586_s_at,0.73
11717433_a_at,0.73
11721998_a_at,0.73
11736411_s_at,0.73
11745679_a_at,0.73
11716036_x_at,0.73
11718172_at,0.73
11722421_at,0.73
11736362_s_at,0.73
11718192_s_at,0.73
11731679_x_at,0.73
11739393_s_at,0.73
11717829_s_at,0.73
11725548_a_at,0.73
11746194_x_at,0.73
11756114_a_at,0.73
11733019_a_at,0.73
11717632_s_at,0.73
11753549_a_at,0.73
11756279_a_at,0.73
11757978_s_at,0.73
11753519_a_at,0.73
11727934_at,0.73
11728456_s_at,0.73
11719022_at,0.73
11732481_a_at,0.73
11723787_x_at,0.73
11763684_x_at,0.73
11731001_at,0.73
11730110_a_at,0.73
11757966_s_at,0.73
200004_PM_at,0.73
11743092_at,0.73
11726433_a_at,0.73
11731918_a_at,0.73
11721825_s_at,0.73
11722475_a_at,0.73
11721021_a_at,0.73
11743066_s_at,0.73
11749090_a_at,0.73
11733584_a_at,0.73
11723889_a_at,0.73
11754678_a_at,0.73
11756133_a_at,0.73
11729600_a_at,0.73
11754295_a_at,0.73
11717931_at,0.73
11727533_a_at,0.73
11718109_s_at,0.73
11743069_a_at,0.73
11729575_a_at,0.73
11743380_s_at,0.73
11719424_at,0.73
11721660_s_at,0.73
11762748_s_at,0.73
11762406_s_at,0.73
11747232_a_at,0.73
11758348_s_at,0.73
11719927_a_at,0.73
11720841_s_at,0.73
11718764_at,0.73
11723360_x_at,0.73
11749040_a_at,0.73
11725794_at,0.73
11725306_s_at,0.73
11757820_a_at,0.73
11728238_x_at,0.73
11725759_a_at,0.73
11723095_a_at,0.73
11716802_a_at,0.73
11747258_x_at,0.73
11724290_x_at,0.73
11739564_s_at,0.73
11747912_a_at,0.73
11726072_a_at,0.73
11752834_s_at,0.73
11738457_a_at,0.73
11726112_at,0.73
11756805_a_at,0.73
11750300_a_at,0.73
11728573_x_at,0.73
11763173_s_at,0.73
11735004_a_at,0.73
11717831_a_at,0.73
11748636_a_at,0.73
11719961_s_at,0.73
11757438_x_at,0.73
11755159_a_at,0.73
11736897_x_at,0.73
11731288_a_at,0.73
11719960_a_at,0.73
11743791_s_at,0.73
11754250_s_at,0.73
11757344_x_at,0.73
11763443_at,0.73
11740587_a_at,0.73
11747708_a_at,0.73
11737330_at,0.7299999999999999
11720211_a_at,0.7283333333333334
11755435_a_at,0.7283333333333334
11763303_at,0.7283333333333333
11751460_a_at,0.7283333333333333
11722830_at,0.7283333333333333
11715832_s_at,0.7283333333333333
11758633_s_at,0.7283333333333333
11747170_x_at,0.7266666666666668
11720034_x_at,0.7266666666666668
11739290_a_at,0.7266666666666668
11725673_a_at,0.7266666666666668
11756213_x_at,0.7266666666666668
11738936_x_at,0.7266666666666668
11743634_s_at,0.7266666666666668
11734605_a_at,0.7266666666666668
11752029_a_at,0.7266666666666668
11728904_a_at,0.7266666666666668
11740301_a_at,0.7266666666666668
11729107_at,0.7266666666666668
11739184_a_at,0.7266666666666668
11734825_at,0.7266666666666668
11759701_at,0.7266666666666667
11721354_at,0.7266666666666667
11756374_a_at,0.7266666666666667
11750581_a_at,0.7266666666666667
11728500_a_at,0.7266666666666667
11748295_a_at,0.7266666666666667
11753398_a_at,0.7266666666666667
11723323_at,0.7266666666666667
11753749_x_at,0.7266666666666667
11719786_at,0.7266666666666667
11743326_a_at,0.7266666666666667
11733881_at,0.7266666666666667
11750020_s_at,0.7266666666666667
11758025_x_at,0.7266666666666667
11742706_s_at,0.7266666666666667
11718601_a_at,0.7266666666666667
11729654_a_at,0.7266666666666667
11737077_x_at,0.7266666666666667
11737104_at,0.7266666666666667
11758021_s_at,0.7266666666666667
11719902_a_at,0.7266666666666667
11717343_a_at,0.7266666666666667
11747624_x_at,0.7266666666666667
11755297_a_at,0.7266666666666667
11756112_x_at,0.7266666666666667
11717051_s_at,0.7266666666666667
11716058_a_at,0.7266666666666667
11758341_x_at,0.7266666666666667
11739669_at,0.7266666666666667
11716622_x_at,0.7266666666666667
11727923_at,0.7266666666666667
11719484_at,0.7266666666666667
11716151_a_at,0.7266666666666667
11743470_a_at,0.7266666666666667
11741439_a_at,0.7266666666666667
11717896_s_at,0.7266666666666667
11742936_a_at,0.7266666666666667
11717052_at,0.7266666666666667
11723671_x_at,0.7266666666666667
11719570_at,0.7266666666666667
11742679_s_at,0.7266666666666667
11752757_s_at,0.7266666666666667
11754340_a_at,0.7266666666666667
11754439_x_at,0.7266666666666667
11718967_at,0.7266666666666667
11749254_a_at,0.7266666666666667
11749248_a_at,0.7266666666666667
11756745_a_at,0.7266666666666667
11749683_a_at,0.7266666666666667
11716397_a_at,0.7266666666666667
11727811_a_at,0.7266666666666667
11750751_x_at,0.7266666666666667
11754510_s_at,0.7266666666666667
11721205_a_at,0.7266666666666667
11716589_x_at,0.7266666666666667
11719965_s_at,0.7266666666666667
11752351_a_at,0.7266666666666667
11732432_a_at,0.7266666666666667
11727729_x_at,0.7266666666666667
11739963_x_at,0.7266666666666667
11716015_a_at,0.7266666666666667
11743379_a_at,0.7266666666666667
11763367_at,0.7266666666666667
11757748_x_at,0.7266666666666667
11726204_a_at,0.7266666666666667
11720318_a_at,0.7266666666666667
11751419_s_at,0.7266666666666667
11741393_a_at,0.7266666666666667
11716587_at,0.7266666666666667
11733047_a_at,0.7266666666666667
11719302_a_at,0.7266666666666667
11725123_a_at,0.7266666666666667
11749729_a_at,0.7266666666666667
11729357_x_at,0.7266666666666667
11724187_a_at,0.7266666666666667
11717423_s_at,0.7266666666666667
11743265_a_at,0.7266666666666667
11727423_a_at,0.7266666666666667
11721627_a_at,0.7266666666666667
11737161_a_at,0.7266666666666667
11759296_at,0.7266666666666667
11757489_x_at,0.7266666666666667
11723103_x_at,0.7266666666666667
11739470_at,0.7266666666666667
11750191_x_at,0.7266666666666667
11755868_x_at,0.7266666666666667
11723261_a_at,0.7266666666666667
11744277_x_at,0.7266666666666667
11721273_at,0.7266666666666667
11747782_x_at,0.7266666666666667
11726390_a_at,0.7266666666666667
11745378_a_at,0.7266666666666667
11742726_a_at,0.7266666666666667
11716996_a_at,0.7266666666666667
11749177_a_at,0.7266666666666667
11731592_at,0.7266666666666667
11742734_s_at,0.7266666666666667
11733790_at,0.7266666666666667
11743978_x_at,0.7266666666666667
11722373_a_at,0.7266666666666667
11744254_at,0.7266666666666667
11743977_s_at,0.7266666666666667
11749482_x_at,0.7266666666666667
11719834_a_at,0.7266666666666667
11717914_a_at,0.7266666666666667
11757810_s_at,0.7266666666666667
11741368_a_at,0.7266666666666667
11717932_at,0.7266666666666667
11716013_s_at,0.7266666666666667
11717574_s_at,0.7266666666666667
11757972_s_at,0.7266666666666667
11734523_x_at,0.7266666666666667
11757780_x_at,0.7266666666666667
11719216_a_at,0.7266666666666667
11722909_a_at,0.7266666666666667
11754260_a_at,0.7266666666666667
11727599_x_at,0.7266666666666667
11729356_a_at,0.7266666666666667
11721647_a_at,0.7266666666666667
11727375_a_at,0.7266666666666667
11731107_a_at,0.7266666666666667
11734068_a_at,0.7266666666666667
11718168_a_at,0.7266666666666667
11722098_a_at,0.7266666666666667
11749516_a_at,0.7266666666666667
11754279_a_at,0.7266666666666667
11722152_s_at,0.7266666666666667
11717581_s_at,0.7266666666666667
11743707_a_at,0.7266666666666667
11751957_a_at,0.7266666666666667
11755464_a_at,0.7266666666666667
11758513_s_at,0.7266666666666667
11721884_s_at,0.7266666666666667
11721314_at,0.7266666666666667
11754271_a_at,0.7266666666666667
11737982_a_at,0.7266666666666667
11722989_a_at,0.7266666666666667
11740251_a_at,0.7266666666666667
11754468_x_at,0.7266666666666667
11740203_a_at,0.7266666666666667
11747081_a_at,0.7266666666666667
11745603_x_at,0.7266666666666667
11755033_a_at,0.7266666666666667
11763730_x_at,0.7266666666666667
11756592_a_at,0.7266666666666667
11757690_a_at,0.7266666666666667
11721999_s_at,0.7266666666666667
11746700_s_at,0.7266666666666667
11720495_x_at,0.7266666666666667
11724292_s_at,0.7266666666666667
11720795_s_at,0.7266666666666667
11750984_a_at,0.7266666666666667
11729000_x_at,0.7266666666666667
11716498_s_at,0.7266666666666667
11763739_s_at,0.7266666666666667
11717547_a_at,0.7266666666666667
11734162_a_at,0.7266666666666667
11746032_a_at,0.7266666666666667
11759951_at,0.7266666666666667
11756434_a_at,0.7266666666666667
11744372_a_at,0.7266666666666667
11718162_a_at,0.7266666666666667
11730782_x_at,0.7266666666666667
11739142_x_at,0.7266666666666667
11717078_s_at,0.7266666666666667
11748854_a_at,0.7266666666666667
11728330_a_at,0.7266666666666667
11758592_s_at,0.7266666666666667
11744827_a_at,0.7266666666666667
11752491_x_at,0.7266666666666667
11715344_at,0.7266666666666667
11726722_at,0.7266666666666667
11716641_x_at,0.7266666666666667
11730049_at,0.7266666666666667
11750265_x_at,0.7266666666666667
11751285_a_at,0.7266666666666667
11723590_a_at,0.7266666666666667
11751813_a_at,0.7266666666666667
11716438_at,0.7266666666666667
11755102_a_at,0.7266666666666667
11737301_a_at,0.7266666666666667
11735624_a_at,0.7266666666666667
11733347_a_at,0.7266666666666667
11752897_a_at,0.7266666666666667
11722304_a_at,0.7266666666666667
11729201_at,0.7266666666666667
11716640_a_at,0.7266666666666667
11724255_a_at,0.7266666666666667
11720982_s_at,0.7266666666666667
11763897_at,0.7266666666666667
11722451_s_at,0.7266666666666666
11721883_at,0.7266666666666666
11724998_a_at,0.7266666666666666
11753012_s_at,0.7266666666666666
11761181_at,0.7266666666666666
11729035_at,0.7266666666666666
11743749_a_at,0.7266666666666666
11744783_a_at,0.7266666666666666
11720301_a_at,0.7266666666666666
11727170_at,0.7266666666666666
11736418_a_at,0.7266666666666666
11734755_a_at,0.7266666666666666
11742884_x_at,0.7266666666666666
11744261_a_at,0.7266666666666666
11724049_a_at,0.7266666666666666
11726364_x_at,0.7266666666666666
11724274_s_at,0.7266666666666666
11743994_at,0.7266666666666666
11743411_a_at,0.7266666666666666
11759237_at,0.7266666666666666
11730198_s_at,0.7266666666666666
11745872_a_at,0.7266666666666666
11716949_s_at,0.7266666666666666
11760304_at,0.7266666666666666
11722462_a_at,0.7266666666666666
11737500_at,0.7266666666666666
11760135_x_at,0.7266666666666666
11756227_s_at,0.7266666666666666
11763999_at,0.725
11717884_a_at,0.725
11757511_x_at,0.7233333333333334
11723128_a_at,0.7233333333333334
11724107_s_at,0.7233333333333334
200087_PM_s_at,0.7233333333333334
11734968_a_at,0.7233333333333334
11736550_x_at,0.7233333333333334
11736501_x_at,0.7233333333333334
11726417_x_at,0.7233333333333334
11722195_s_at,0.7233333333333334
11722881_at,0.7233333333333334
11727173_at,0.7233333333333334
11738808_a_at,0.7233333333333334
11736318_a_at,0.7233333333333334
11762068_x_at,0.7233333333333334
11761683_x_at,0.7233333333333334
11727806_s_at,0.7233333333333334
11715882_s_at,0.7233333333333334
11716568_a_at,0.7233333333333334
200088_PM_x_at,0.7233333333333334
11744423_a_at,0.7233333333333334
11747075_a_at,0.7233333333333334
11749845_a_at,0.7233333333333334
11727822_a_at,0.7233333333333334
11730899_s_at,0.7233333333333334
11736429_at,0.7233333333333334
11733372_a_at,0.7233333333333334
11723130_a_at,0.7233333333333334
11757322_a_at,0.7233333333333334
11718030_at,0.7233333333333334
11744027_s_at,0.7233333333333334
11749207_a_at,0.7233333333333334
11716089_x_at,0.7233333333333334
11741011_a_at,0.7233333333333334
11756960_a_at,0.7233333333333334
11759194_a_at,0.7233333333333334
11760966_a_at,0.7233333333333334
11719422_s_at,0.7233333333333334
11752760_a_at,0.7233333333333334
11744147_x_at,0.7233333333333334
11754911_x_at,0.7233333333333334
11728645_a_at,0.7233333333333334
11754961_a_at,0.7233333333333334
11755811_a_at,0.7233333333333334
11732651_at,0.7233333333333334
11755321_x_at,0.7233333333333334
11715458_a_at,0.7233333333333334
11753646_x_at,0.7233333333333334
11755342_x_at,0.7233333333333334
11722208_a_at,0.7233333333333334
11751373_a_at,0.7233333333333334
11745438_x_at,0.7233333333333334
11755954_a_at,0.7233333333333334
11718757_s_at,0.7233333333333334
11726374_a_at,0.7233333333333334
11717537_a_at,0.7233333333333334
11744918_a_at,0.7233333333333334
11749136_x_at,0.7233333333333334
11763494_x_at,0.7233333333333334
11762622_at,0.7233333333333334
11727461_x_at,0.7233333333333334
11743739_a_at,0.7233333333333334
11748399_s_at,0.7233333333333334
11719371_a_at,0.7233333333333334
11753760_s_at,0.7233333333333334
11731769_x_at,0.7233333333333334
11754158_a_at,0.7233333333333334
11750890_a_at,0.7233333333333334
11728388_at,0.7233333333333334
11719387_a_at,0.7233333333333334
11758398_s_at,0.7233333333333334
11725313_s_at,0.7233333333333334
11755139_x_at,0.7233333333333334
11727531_at,0.7233333333333334
11729606_a_at,0.7233333333333334
11753732_a_at,0.7233333333333334
11743036_s_at,0.7233333333333334
11725314_a_at,0.7233333333333334
11725273_a_at,0.7233333333333334
11743389_s_at,0.7233333333333334
11716099_s_at,0.7233333333333334
11727688_a_at,0.7233333333333334
11742719_s_at,0.7233333333333334
11743819_a_at,0.7233333333333334
11746135_x_at,0.7233333333333334
11745607_a_at,0.7233333333333334
11755000_a_at,0.7233333333333334
11729346_s_at,0.7233333333333334
11727707_a_at,0.7233333333333334
11763340_s_at,0.7233333333333334
11718025_at,0.7233333333333334
11751584_a_at,0.7233333333333334
11745222_s_at,0.7233333333333334
11754458_a_at,0.7233333333333334
11729306_s_at,0.7233333333333334
11733810_x_at,0.7233333333333334
11735221_a_at,0.7233333333333334
11758455_s_at,0.7233333333333334
11746481_a_at,0.7233333333333334
11721776_at,0.7233333333333334
11758329_s_at,0.7233333333333334
11758387_s_at,0.7233333333333334
11757149_at,0.7233333333333334
11743902_at,0.7233333333333334
11726488_a_at,0.7233333333333334
11760740_a_at,0.7233333333333334
11744110_at,0.7233333333333334
11740063_a_at,0.7233333333333334
11740064_a_at,0.7233333333333334
11730422_at,0.7233333333333334
11746122_s_at,0.7233333333333334
11720653_a_at,0.7233333333333334
11718759_x_at,0.7233333333333334
11734909_s_at,0.7233333333333334
11735156_a_at,0.7233333333333334
11721973_at,0.7233333333333334
11732363_x_at,0.7233333333333334
11739100_a_at,0.7233333333333334
