Gene,N_runs,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc
11715466_at,5,0.8888888888888888,0.6592592592592592,0.42825450428332623,0.25
11756316_a_at,5,0.8888888888888888,0.6851851851851852,0.3932733441036167,0.25
11723423_x_at,5,0.8888888888888888,0.7555555555555555,0.2754221102604179,0.25
11715473_at,5,0.8703703703703705,0.6703703703703704,0.3672087276428277,0.75
11718472_s_at,5,0.8703703703703705,0.7148148148148149,0.2932715984419134,0.25
11722216_a_at,5,0.8518518518518519,0.5925925925925926,0.49552178371332045,0.75
11731424_x_at,5,0.8518518518518519,0.5481481481481482,0.5033495486990954,0.75
11741350_a_at,5,0.8518518518518519,0.7148148148148149,0.38391885859681674,0.75
11719911_at,5,0.8518518518518519,0.5925925925925926,0.44981325190707844,0.75
11718699_at,5,0.8518518518518519,0.7555555555555555,0.36999981462939785,0.75
11755020_a_at,5,0.8518518518518519,0.6296296296296297,0.39631360294504997,0.75
11759966_at,5,0.8518518518518519,0.7481481481481481,0.3408614922916604,0.75
11721588_at,5,0.8518518518518519,0.8666666666666666,0.08114408259335794,0.75
11717170_x_at,5,0.8518518518518519,0.5851851851851853,0.4266499482321246,0.75
11718001_a_at,5,0.8518518518518519,0.7740740740740741,0.2593915006650833,0.75
11757190_s_at,5,0.8518518518518519,0.6814814814814815,0.3499951008867393,0.75
11737749_a_at,5,0.8518518518518519,0.5851851851851853,0.5047103231439455,0.75
11748767_a_at,5,0.8518518518518519,0.6222222222222222,0.42342259517119407,0.75
11759205_a_at,5,0.8518518518518519,0.7333333333333334,0.3575561003302865,0.75
11758096_s_at,5,0.8518518518518519,0.6148148148148149,0.4154096264536282,0.75
11749027_x_at,5,0.8518518518518519,0.6296296296296297,0.43112765654899315,0.75
11763557_x_at,5,0.8518518518518519,0.6888888888888889,0.39596732624901027,0.75
11716841_at,5,0.8518518518518519,0.7555555555555555,0.38809442659051074,0.75
11726635_a_at,5,0.8518518518518519,0.5703703703703704,0.48967389277150847,0.75
