probe_id,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc,gene_symbol,combined_score
11748311_s_at,0.40740740740740744,0.5481481481481482,0.44010224525964287,0.75,VCAN,0.40740740740740744
11755659_x_at,0.40740740740740744,0.4518518518518519,0.3651483716701107,0.75,CTAGE5,0.40740740740740744
11716662_at,0.40740740740740744,0.5481481481481482,0.3983849425044402,0.75,SUSD6,0.40740740740740744
11751092_s_at,0.40740740740740744,0.45555555555555555,0.31849698462953613,0.75,LOC101928143 /// NUMB,0.40740740740740744
11739268_s_at,0.40740740740740744,0.5259259259259259,0.27014196338978474,0.75,PAK2,0.40740740740740744
11721777_at,0.40740740740740744,0.3481481481481482,0.338032717306804,0.75,SSH2,0.40740740740740744
11743453_s_at,0.40740740740740744,0.40740740740740744,0.32499868101452306,0.75,HDAC4,0.40740740740740744
11734529_x_at,0.40740740740740744,0.4481481481481481,0.3777959327518507,0.75,PILRA,0.40740740740740744
11740553_a_at,0.40740740740740744,0.45925925925925926,0.4747391168641286,0.75,XPC,0.40740740740740744
11730383_a_at,0.40740740740740744,0.36296296296296304,0.29791226003244753,0.75,SNX18,0.40740740740740744
11730473_at,0.40740740740740744,0.4222222222222222,0.21691185873105664,0.75,PDE3B,0.40740740740740744
11726820_a_at,0.40740740740740744,0.5111111111111112,0.3914378545367511,0.75,ARHGAP9,0.40740740740740744
11738982_at,0.40740740740740744,0.4814814814814815,0.4099248818736788,0.75,CD4,0.40740740740740744
11730474_at,0.40740740740740744,0.4,0.38077964925851493,0.75,PDE3B,0.40740740740740744
11716126_x_at,0.40740740740740744,0.45925925925925937,0.2626758996518096,0.75,ZYX,0.40740740740740744
11761553_x_at,0.40740740740740744,0.49629629629629635,0.25606497803620154,0.75,KATNBL1,0.40740740740740744
11733768_x_at,0.40740740740740744,0.4296296296296297,0.4162343436173718,0.75,LILRA2,0.40740740740740744
11721234_a_at,0.40740740740740744,0.4296296296296297,0.16271024175176887,0.75,ZNF75D,0.40740740740740744
11756871_x_at,0.40740740740740744,0.4444444444444445,0.21276157950140848,0.75,SNX10,0.40740740740740744
11715531_at,0.40740740740740744,0.4222222222222222,0.29929042741980627,0.75,PRPF8,0.40740740740740744
