Gene,N_runs,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc
11763266_at,5,1.0,0.962962962962963,0.06415002990995841,0.9166666666666666
11741091_a_at,5,1.0,0.9777777777777779,0.03312693299999689,0.9166666666666666
11757808_s_at,5,1.0,0.9851851851851852,0.02028602064833947,0.9166666666666666
11720380_a_at,5,1.0,0.962962962962963,0.06415002990995841,0.9166666666666666
11752509_s_at,5,1.0,0.9703703703703704,0.04829038818668624,0.9166666666666666
11731437_at,5,1.0,0.9777777777777779,0.03312693299999684,0.9166666666666666
11723400_a_at,5,1.0,0.9333333333333333,0.09222147850362022,0.9166666666666666
11751164_a_at,5,1.0,0.9555555555555555,0.06625386599999376,0.9166666666666666
11720739_s_at,5,1.0,1.0,0.0,0.9166666666666666
11733803_x_at,5,1.0,0.9851851851851852,0.020286020648339426,0.9166666666666666
11728840_at,5,1.0,0.9555555555555555,0.0993807989999906,0.9166666666666666
11728972_a_at,5,1.0,0.9703703703703704,0.06625386599999376,0.9166666666666666
11723401_x_at,5,1.0,0.9333333333333333,0.09222147850362022,0.9166666666666666
11717208_at,5,1.0,0.9851851851851852,0.02028602064833946,0.9166666666666666
11747623_a_at,5,1.0,1.0,0.0,0.9166666666666666
11717752_s_at,5,1.0,0.9851851851851852,0.020286020648339478,0.9166666666666666
11756532_a_at,5,1.0,0.962962962962963,0.08281733249999217,0.9166666666666666
11718699_at,5,1.0,0.962962962962963,0.06415002990995843,0.9166666666666666
11735741_s_at,5,1.0,0.9703703703703704,0.048290388186686226,0.9166666666666666
11747785_s_at,5,1.0,0.9925925925925926,0.01656346649999841,0.9166666666666666
11743591_a_at,5,1.0,0.9111111111111111,0.1448711645600588,0.9166666666666666
11727644_a_at,5,1.0,0.9037037037037038,0.13250773199998747,0.9166666666666666
11757883_s_at,5,1.0,0.962962962962963,0.05237828008789237,0.9166666666666666
11723893_s_at,5,1.0,0.962962962962963,0.05237828008789236,0.9166666666666666
11717218_a_at,5,1.0,0.9037037037037038,0.1325077319999875,0.9166666666666666
11736173_at,5,1.0,0.9555555555555555,0.06625386599999376,0.9166666666666666
11730005_a_at,5,1.0,0.9925925925925926,0.016563466499998396,0.9166666666666666
11726122_at,5,1.0,1.0,0.0,0.9166666666666666
11740206_x_at,5,1.0,0.9481481481481481,0.11594426549998903,0.9166666666666666
11735695_a_at,5,1.0,0.9703703703703704,0.04829038818668621,0.9166666666666666
11730996_a_at,5,1.0,0.9703703703703704,0.06625386599999376,0.9166666666666666
11730788_a_at,5,1.0,0.9851851851851852,0.033126932999996875,0.9166666666666666
11733691_a_at,5,1.0,0.9555555555555555,0.09938079899999061,0.9166666666666666
11763201_at,5,1.0,0.9333333333333333,0.11233889546743035,0.9166666666666666
11736509_x_at,5,1.0,1.0,0.0,0.9166666666666666
11730270_a_at,5,1.0,0.9851851851851852,0.02028602064833947,0.9166666666666666
11736888_x_at,5,1.0,0.9111111111111111,0.12171612389003685,0.9166666666666666
11750862_a_at,5,1.0,0.9407407407407409,0.13250773199998753,0.9166666666666666
11716375_s_at,5,1.0,0.9185185185185185,0.11233889546743031,0.9166666666666666
11718260_at,5,1.0,0.9481481481481481,0.09658077637337253,0.9166666666666666
11746195_x_at,5,1.0,0.9925925925925926,0.016563466499998396,0.9166666666666666
11756077_a_at,5,1.0,0.9259259259259259,0.1458149606298483,0.9166666666666666
11716129_at,5,1.0,0.9407407407407409,0.11294778282945854,0.9166666666666666
11721339_a_at,5,1.0,0.9555555555555555,0.06085806194501847,0.9166666666666666
11741086_x_at,5,1.0,0.9703703703703704,0.04057204129667892,0.9166666666666666
11726276_at,5,1.0,0.962962962962963,0.0828173324999922,0.9166666666666666
11722259_s_at,5,1.0,0.9481481481481481,0.07219847662821453,0.9166666666666666
11716128_at,5,1.0,0.8962962962962964,0.14439695325642907,0.9166666666666666
11745691_a_at,5,1.0,0.874074074074074,0.17292766711005556,0.9166666666666666
11755151_a_at,5,1.0,0.9555555555555555,0.08029438292103258,0.9166666666666666
11717618_s_at,5,1.0,0.9407407407407409,0.13250773199998753,0.9166666666666666
11752765_s_at,5,1.0,0.9037037037037038,0.13250773199998753,0.9166666666666666
11725056_a_at,5,1.0,0.9407407407407409,0.13250773199998753,0.9166666666666666
11755644_s_at,5,1.0,0.9407407407407409,0.09658077637337256,0.9166666666666666
11732330_s_at,5,1.0,0.8962962962962964,0.15135419808668554,0.9166666666666666
11731425_at,5,1.0,0.9555555555555555,0.0993807989999906,0.9166666666666666
11742024_a_at,5,1.0,0.9481481481481481,0.11594426549998907,0.9166666666666666
11721762_a_at,5,1.0,1.0,0.0,0.9166666666666666
11724248_s_at,5,1.0,0.9111111111111111,0.12450175047386375,0.9166666666666666
11720866_a_at,5,1.0,0.9481481481481481,0.07219847662821455,0.9166666666666666
11744129_at,5,1.0,0.9777777777777779,0.03312693299999686,0.9166666666666666
11759144_at,5,1.0,0.9407407407407409,0.08114408259335794,0.9166666666666666
11754481_x_at,5,1.0,0.9185185185185185,0.11233889546743034,0.9166666666666666
11739521_at,5,1.0,0.9777777777777779,0.03312693299999684,0.9166666666666666
11717322_a_at,5,1.0,0.9407407407407409,0.11294778282945848,0.9166666666666666
11718807_at,5,1.0,0.9925925925925926,0.016563466499998413,0.9166666666666666
11716073_a_at,5,1.0,0.9777777777777779,0.03312693299999685,0.9166666666666666
11722089_a_at,5,1.0,0.9555555555555555,0.06625386599999378,0.9166666666666666
11739436_a_at,5,1.0,0.8962962962962961,0.17646117406772735,0.9166666666666666
11757450_s_at,5,1.0,0.9111111111111111,0.12171612389003683,0.9166666666666666
11721454_a_at,5,1.0,0.9037037037037038,0.1605887658420652,0.9166666666666666
11739001_s_at,5,1.0,0.8666666666666666,0.18444295700724045,0.9166666666666666
11716626_at,5,1.0,0.9259259259259259,0.14581496062984833,0.9166666666666666
11720219_a_at,5,1.0,0.9259259259259259,0.14581496062984836,0.9166666666666666
11745976_x_at,5,1.0,0.9925925925925926,0.016563466499998406,0.9166666666666666
11739837_a_at,5,1.0,0.9925925925925926,0.01656346649999841,0.9166666666666666
11721796_at,5,1.0,0.9703703703703704,0.0482903881866863,0.9166666666666666
11719183_a_at,5,1.0,0.888888888888889,0.15270761576361705,0.9166666666666666
11715757_a_at,5,1.0,0.9407407407407409,0.11294778282945855,0.9166666666666666
11729278_x_at,5,1.0,0.9407407407407409,0.09658077637337252,0.9166666666666666
