Gene,N_runs,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc
11760507_at,5,0.962962962962963,0.9333333333333333,0.06625386599999376,0.9166666666666666
11719953_s_at,5,0.962962962962963,0.8518518518518519,0.1906598174256852,0.9166666666666666
11754345_a_at,5,0.962962962962963,0.9111111111111111,0.12450175047386379,0.9166666666666666
11721347_a_at,5,0.962962962962963,0.9111111111111111,0.10670266882139205,0.9166666666666666
11756245_s_at,5,0.962962962962963,0.9185185185185185,0.12115131284293426,0.9166666666666666
11729574_at,5,0.962962962962963,0.8666666666666668,0.15180667801421627,0.9166666666666666
11725577_a_at,5,0.962962962962963,0.9111111111111111,0.1067026688213921,0.9166666666666666
11746972_a_at,5,0.962962962962963,0.9259259259259259,0.10798059064528331,0.9166666666666666
11725069_s_at,5,0.962962962962963,0.8666666666666668,0.1668723011269453,0.9166666666666666
11724485_x_at,5,0.962962962962963,0.9333333333333333,0.04829038818668629,0.8333333333333334
11723848_s_at,5,0.962962962962963,0.9111111111111111,0.10343881513902917,0.8333333333333334
11733801_s_at,5,0.962962962962963,0.962962962962963,0.03703703703703702,0.8333333333333334
11748249_a_at,5,0.962962962962963,0.9481481481481483,0.033126932999996875,0.8333333333333334
11720392_at,5,0.962962962962963,0.9555555555555555,0.04829038818668628,0.8333333333333334
11720644_a_at,5,0.962962962962963,0.962962962962963,0.04536092116265143,0.8333333333333334
11727905_a_at,5,0.962962962962963,0.9259259259259259,0.06928995160692489,0.8333333333333334
11757525_s_at,5,0.962962962962963,0.9407407407407409,0.0768016346419545,0.8333333333333334
11745276_a_at,5,0.962962962962963,0.9407407407407409,0.033126932999996916,0.8333333333333334
11737412_at,5,0.962962962962963,0.9407407407407409,0.07680163464195448,0.8333333333333334
11739009_a_at,5,0.962962962962963,0.9555555555555555,0.04829038818668627,0.8333333333333334
11721834_a_at,5,0.962962962962963,0.9481481481481481,0.06197481678030189,0.8333333333333334
11731408_x_at,5,0.962962962962963,0.9259259259259259,0.08685955110784128,0.8333333333333334
11756191_a_at,5,0.962962962962963,0.9555555555555555,0.04829038818668632,0.8333333333333334
11725165_a_at,5,0.962962962962963,0.9037037037037038,0.08526566246830625,0.8333333333333334
11758635_s_at,5,0.962962962962963,0.8962962962962964,0.09222147850362025,0.8333333333333334
11732180_a_at,5,0.962962962962963,0.9407407407407409,0.07680163464195454,0.8333333333333334
11743129_at,5,0.962962962962963,0.9185185185185185,0.09938079899999067,0.8333333333333334
11728062_a_at,5,0.962962962962963,0.888888888888889,0.1360827634879543,0.8333333333333334
11721027_a_at,5,0.962962962962963,0.9481481481481481,0.056169447733715204,0.8333333333333334
11739232_x_at,5,0.962962962962963,0.9333333333333333,0.07124216319137532,0.8333333333333334
11721073_a_at,5,0.962962962962963,0.8666666666666668,0.1709330482846567,0.8333333333333334
11757883_s_at,5,0.962962962962963,0.9333333333333333,0.0922214785036202,0.8333333333333334
11741063_a_at,5,0.962962962962963,0.888888888888889,0.10475656017578483,0.8333333333333334
11755571_a_at,5,0.962962962962963,0.9333333333333333,0.07590333900710813,0.8333333333333334
11763201_at,5,0.962962962962963,0.9185185185185185,0.12394963356060379,0.8333333333333334
11720218_a_at,5,0.962962962962963,0.9111111111111111,0.12450175047386378,0.8333333333333334
11730270_a_at,5,0.962962962962963,0.9111111111111111,0.14005681778658544,0.8333333333333334
11716662_at,5,0.962962962962963,0.9481481481481481,0.04222871944811624,0.8333333333333334
11722532_s_at,5,0.962962962962963,0.9407407407407409,0.09296222517045286,0.8333333333333334
11749323_a_at,5,0.962962962962963,0.874074074074074,0.1400568177865855,0.8333333333333334
11752202_a_at,5,0.962962962962963,0.9259259259259259,0.08685955110784126,0.8333333333333334
11718084_a_at,5,0.962962962962963,0.8518518518518519,0.18702786922892733,0.8333333333333334
11721703_s_at,5,0.962962962962963,0.9481481481481481,0.056169447733715176,0.8333333333333334
11723311_a_at,5,0.962962962962963,0.8666666666666668,0.1584388861941292,0.8333333333333334
11746639_a_at,5,0.962962962962963,0.8962962962962964,0.1345622379598885,0.8333333333333334
11744056_at,5,0.962962962962963,0.9407407407407409,0.05616944773371516,0.8333333333333334
11731465_a_at,5,0.962962962962963,0.8148148148148149,0.22067361644098124,0.8333333333333334
11737009_at,5,0.962962962962963,0.888888888888889,0.1458149606298484,0.8333333333333334
11723792_at,5,0.962962962962963,0.9407407407407409,0.04969039949999531,0.8333333333333334
11763456_x_at,5,0.962962962962963,0.9407407407407409,0.04969039949999529,0.8333333333333334
11757243_s_at,5,0.962962962962963,0.9481481481481481,0.061974816780301895,0.8333333333333334
11731783_a_at,5,0.962962962962963,0.9037037037037038,0.15625943044243693,0.8333333333333334
11731728_at,5,0.962962962962963,0.9111111111111111,0.12450175047386378,0.8333333333333334
11721340_s_at,5,0.962962962962963,0.8592592592592594,0.17646117406772727,0.8333333333333334
11719548_s_at,5,0.962962962962963,0.9481481481481481,0.042228719448116216,0.8333333333333334
11727657_at,5,0.962962962962963,0.8962962962962964,0.12668615834434865,0.8333333333333334
11739666_a_at,5,0.962962962962963,0.9481481481481481,0.061974816780301895,0.8333333333333334
11754456_a_at,5,0.962962962962963,0.9259259259259259,0.09442628728875528,0.8333333333333334
11726636_s_at,5,0.962962962962963,0.9111111111111111,0.11886523359912012,0.8333333333333334
11744313_a_at,5,0.962962962962963,0.9111111111111111,0.11294778282945853,0.8333333333333334
11739272_x_at,5,0.962962962962963,0.9407407407407409,0.06728111897994427,0.8333333333333334
11758105_s_at,5,0.962962962962963,0.9481481481481481,0.04222871944811623,0.8333333333333334
11717952_at,5,0.962962962962963,0.9259259259259259,0.08685955110784122,0.8333333333333334
11726586_at,5,0.962962962962963,0.9703703703703704,0.030987408390150895,0.8333333333333334
11718679_a_at,5,0.962962962962963,0.8666666666666668,0.16687230112694532,0.8333333333333334
11725043_a_at,5,0.962962962962963,0.9037037037037038,0.11294778282945855,0.8333333333333334
11730383_a_at,5,0.962962962962963,0.9185185185185185,0.12394963356060378,0.8333333333333334
11728424_x_at,5,0.962962962962963,0.9407407407407409,0.06728111897994428,0.8333333333333334
11723646_x_at,5,0.962962962962963,0.8666666666666668,0.1668723011269453,0.8333333333333334
11727637_at,5,0.962962962962963,0.9703703703703704,0.030987408390150895,0.8333333333333334
11717874_a_at,5,0.962962962962963,0.8962962962962964,0.12668615834434868,0.8333333333333334
11755383_a_at,5,0.962962962962963,0.8592592592592594,0.16016109859584926,0.8333333333333334
11722170_a_at,5,0.962962962962963,0.888888888888889,0.13857990321384966,0.8333333333333334
11717209_s_at,5,0.962962962962963,0.9333333333333333,0.08029438292103257,0.8333333333333334
11723737_x_at,5,0.962962962962963,0.9703703703703704,0.030987408390150895,0.8333333333333334
11736333_at,5,0.962962962962963,0.9037037037037038,0.11886523359912006,0.8333333333333334
11722095_a_at,5,0.962962962962963,0.9333333333333333,0.08029438292103257,0.8333333333333334
11752332_x_at,5,0.962962962962963,0.874074074074074,0.15843888619412913,0.8333333333333334
11743736_at,5,0.962962962962963,0.8814814814814815,0.1467526870826589,0.8333333333333334
11760387_at,5,0.962962962962963,0.9185185185185185,0.10924356447224168,0.8333333333333334
11759416_x_at,5,0.962962962962963,0.962962962962963,0.04536092116265146,0.8333333333333334
11715483_s_at,5,0.962962962962963,0.8592592592592594,0.1764611740677273,0.8333333333333334
11725966_a_at,5,0.962962962962963,0.874074074074074,0.14487116456005883,0.8333333333333334
11722022_s_at,5,0.962962962962963,0.9037037037037038,0.10006856360078738,0.8333333333333334
11717586_a_at,5,0.962962962962963,0.8814814814814815,0.14675268708265887,0.8333333333333334
11718204_a_at,5,0.962962962962963,0.9037037037037038,0.13507098169489234,0.8333333333333334
11751304_a_at,5,0.962962962962963,0.8962962962962964,0.1123388954674304,0.8333333333333334
11755105_a_at,5,0.962962962962963,0.9555555555555555,0.04829038818668626,0.8333333333333334
11720103_a_at,5,0.962962962962963,0.9037037037037038,0.11594426549998905,0.8333333333333334
11748409_a_at,5,0.962962962962963,0.8592592592592594,0.1643877112679418,0.8333333333333334
11742811_at,5,0.962962962962963,0.837037037037037,0.1917359867488116,0.8333333333333334
11731019_x_at,5,0.962962962962963,0.9185185185185185,0.10277360685564155,0.8333333333333334
11746596_a_at,5,0.962962962962963,0.9037037037037038,0.12722640027642718,0.8333333333333334
11721107_a_at,5,0.962962962962963,0.9407407407407409,0.04969039949999529,0.8333333333333334
11735124_a_at,5,0.962962962962963,0.9111111111111111,0.10670266882139204,0.8333333333333334
11757522_s_at,5,0.962962962962963,0.9407407407407409,0.056169447733715176,0.8333333333333334
11759407_at,5,0.962962962962963,0.9037037037037038,0.14005681778658546,0.8333333333333334
11720334_a_at,5,0.962962962962963,0.9259259259259259,0.08685955110784127,0.8333333333333334
11723937_a_at,5,0.962962962962963,0.9037037037037038,0.15625943044243698,0.8333333333333334
11725407_s_at,5,0.962962962962963,0.9037037037037038,0.11886523359912006,0.8333333333333334
11717836_a_at,5,0.962962962962963,0.962962962962963,0.04536092116265141,0.8333333333333334
11729658_a_at,5,0.962962962962963,0.9333333333333333,0.040572041296679,0.8333333333333334
11720570_a_at,5,0.962962962962963,0.9333333333333333,0.07590333900710815,0.8333333333333334
11757843_s_at,5,0.962962962962963,0.9259259259259259,0.09442628728875523,0.8333333333333334
11758669_s_at,5,0.962962962962963,0.9037037037037038,0.11886523359912013,0.8333333333333334
11750555_a_at,5,0.962962962962963,0.9407407407407409,0.06728111897994427,0.8333333333333334
11747508_a_at,5,0.962962962962963,0.888888888888889,0.15713484026367724,0.8333333333333334
11755086_x_at,5,0.962962962962963,0.9555555555555555,0.048290388186686246,0.8333333333333334
11725517_x_at,5,0.962962962962963,0.9037037037037038,0.10006856360078736,0.8333333333333334
11715506_a_at,5,0.962962962962963,0.9185185185185185,0.1092435644722417,0.8333333333333334
