probe_id,Median_TestAUC,Mean_TestAUC,SD_TestAUC,Median_TestAcc,gene_symbol,combined_score
11763171_at,1.0,0.9111111111111111,0.1217161238900369,0.8333333333333334,FOSL2,1.0
11752095_a_at,1.0,0.888888888888889,0.19245008972987523,0.8333333333333334,PTPRC,1.0
11733403_x_at,1.0,0.9407407407407409,0.13250773199998753,0.8333333333333334,CLEC7A,1.0
11737388_s_at,1.0,0.9037037037037038,0.1325077319999875,0.8333333333333334,MTMR11,1.0
11735741_s_at,1.0,0.9555555555555555,0.0802943829210326,0.75,RASA3,1.0
11736173_at,1.0,0.9259259259259259,0.1047565601757848,0.75,KIAA0355,1.0
11723605_a_at,1.0,0.9407407407407409,0.08114408259335794,0.75,PCED1B,1.0
11722089_a_at,1.0,0.9481481481481481,0.0811440825933579,0.75,EML3,1.0
11739436_a_at,1.0,0.9555555555555555,0.08029438292103258,0.75,KDM3B,1.0
11716472_a_at,1.0,0.837037037037037,0.22921108810023402,0.75,RAF1,1.0
11718387_s_at,1.0,0.888888888888889,0.16563466499998442,0.75,RBSN,1.0
11732823_s_at,1.0,0.9555555555555555,0.06085806194501848,0.75,MAP2K4 /// MAP2K4P1,1.0
11725249_at,1.0,0.8814814814814815,0.1643877112679418,0.75,LY75,1.0
11715706_x_at,1.0,0.962962962962963,0.05237828008789238,0.75,MGEA5,1.0
11754775_s_at,1.0,0.9333333333333333,0.14907119849998596,0.75,H3F3B,1.0
11736761_at,1.0,0.9555555555555555,0.06625386599999378,0.75,CARD16,1.0
11723424_at,1.0,0.9777777777777779,0.033126932999996854,0.75,IFNAR1,1.0
11726205_at,1.0,0.9259259259259259,0.11415581486979585,0.75,CCNJL,1.0
11717176_at,1.0,0.9555555555555555,0.09938079899999061,0.75,SNX27,1.0
11733768_x_at,1.0,0.8814814814814815,0.20852871496680364,0.75,LILRA2,1.0
11743879_at,1.0,0.7777777777777778,0.40147191460516296,0.75,MAML3,1.0
11725976_a_at,1.0,0.9925925925925926,0.016563466499998396,1.0,WDR91,1.0
11725516_s_at,1.0,0.9037037037037038,0.16058876584206513,0.8333333333333334,ABCG1,1.0
11724311_a_at,1.0,0.9037037037037038,0.1472193104766799,0.8333333333333334,SH3BP2,1.0
11721339_a_at,1.0,0.9555555555555555,0.06625386599999376,0.8333333333333334,NCOA1,1.0
11717241_a_at,1.0,0.8296296296296296,0.25065073060279447,0.8333333333333334,MAEA,1.0
11748311_s_at,1.0,0.962962962962963,0.05237828008789237,0.8333333333333334,VCAN,1.0
11743130_a_at,1.0,0.9185185185185185,0.14439695325642907,0.8333333333333334,SORL1,1.0
11755151_a_at,1.0,0.9407407407407409,0.11294778282945858,0.8333333333333334,ARNTL,1.0
11755644_s_at,1.0,0.9185185185185185,0.14439695325642912,0.8333333333333334,CDK11A /// CDK11B,1.0
11759144_at,1.0,0.9333333333333333,0.09222147850362022,0.8333333333333334,ZNF710,1.0
11749752_x_at,1.0,0.8592592592592594,0.19316155274674507,0.8333333333333334,WIPF1,1.0
11745976_x_at,1.0,0.9555555555555555,0.08029438292103253,0.8333333333333334,ANXA11,1.0
11728989_a_at,1.0,0.9777777777777779,0.049690399499995354,0.8333333333333334,MSL1,1.0
11729278_x_at,1.0,0.9333333333333333,0.0993807989999906,0.8333333333333334,CRCP,1.0
11735713_x_at,1.0,0.9185185185185185,0.11828681053830598,0.8333333333333334,CSNK1G2,1.0
11719686_a_at,1.0,0.9703703703703704,0.04829038818668624,0.8333333333333334,MICAL1,1.0
11755192_a_at,1.0,0.9333333333333333,0.11233889546743035,0.8333333333333334,TM9SF4,1.0
11724056_a_at,1.0,0.9333333333333333,0.12936480886350357,0.8333333333333334,CAMTA2,1.0
11753961_a_at,1.0,0.9555555555555555,0.06625386599999378,0.8333333333333334,IGF2R,1.0
11721716_s_at,1.0,0.9407407407407409,0.0965807763733725,0.8333333333333334,ATRX,1.0
11725474_a_at,1.0,0.9259259259259259,0.11415581486979587,0.8333333333333334,MAP3K5,1.0
11732373_a_at,1.0,0.888888888888889,0.1571348402636772,0.8333333333333334,TSEN34,1.0
11763167_x_at,1.0,0.9481481481481481,0.07219847662821453,0.8333333333333334,MARS,1.0
11719255_s_at,1.0,0.9185185185185185,0.12936480886350354,0.8333333333333334,CDK19,1.0
11732217_a_at,1.0,0.9407407407407409,0.08114408259335794,0.8333333333333334,BID,1.0
11754762_x_at,1.0,0.9185185185185185,0.14439695325642907,0.8333333333333334,TCIRG1,1.0
11720044_at,1.0,0.9037037037037038,0.1605887658420652,0.8333333333333334,SKAP2,1.0
11754469_a_at,1.0,0.9333333333333333,0.0922214785036202,0.8333333333333334,ZXDC,1.0
